,date,variable,value
1968,April 2004,Amusement Machine Licence Duty,13602.0
1969,May 2004,Amusement Machine Licence Duty,11192.0
1970,June 2004,Amusement Machine Licence Duty,14642.0
1971,July 2004,Amusement Machine Licence Duty,10969.0
1972,August 2004,Amusement Machine Licence Duty,13885.0
1973,September 2004,Amusement Machine Licence Duty,12536.0
1974,October 2004,Amusement Machine Licence Duty,11881.0
1975,November 2004,Amusement Machine Licence Duty,16645.0
1976,December 2004,Amusement Machine Licence Duty,11187.0
1977,January 2005,Amusement Machine Licence Duty,13142.0
1978,February 2005,Amusement Machine Licence Duty,13046.0
1979,March 2005,Amusement Machine Licence Duty,13972.0
1980,April 2005,Amusement Machine Licence Duty,9282.0
1981,May 2005,Amusement Machine Licence Duty,13109.0
1982,June 2005,Amusement Machine Licence Duty,14763.0
1983,July 2005,Amusement Machine Licence Duty,9920.0
1984,August 2005,Amusement Machine Licence Duty,14607.0
1985,September 2005,Amusement Machine Licence Duty,13573.0
1986,October 2005,Amusement Machine Licence Duty,12281.0
1987,November 2005,Amusement Machine Licence Duty,16230.0
1988,December 2005,Amusement Machine Licence Duty,9005.0
1989,January 2006,Amusement Machine Licence Duty,14389.0
1990,February 2006,Amusement Machine Licence Duty,13301.0
1991,March 2006,Amusement Machine Licence Duty,13555.0
1992,April 2006,Amusement Machine Licence Duty,8911.0
1993,May 2006,Amusement Machine Licence Duty,13919.0
1994,June 2006,Amusement Machine Licence Duty,12427.0
1995,July 2006,Amusement Machine Licence Duty,24402.0
1996,August 2006,Amusement Machine Licence Duty,47802.0
1997,September 2006,Amusement Machine Licence Duty,11786.0
1998,October 2006,Amusement Machine Licence Duty,16210.0
1999,November 2006,Amusement Machine Licence Duty,17662.0
2000,December 2006,Amusement Machine Licence Duty,10770.0
2001,January 2007,Amusement Machine Licence Duty,14404.0
2002,February 2007,Amusement Machine Licence Duty,16316.0
2003,March 2007,Amusement Machine Licence Duty,13217.0
2004,April 2007,Amusement Machine Licence Duty,14460.0
2005,May 2007,Amusement Machine Licence Duty,15060.0
2006,June 2007,Amusement Machine Licence Duty,12146.0
2007,July 2007,Amusement Machine Licence Duty,23330.0
2008,August 2007,Amusement Machine Licence Duty,52625.0
2009,September 2007,Amusement Machine Licence Duty,14209.0
2010,October 2007,Amusement Machine Licence Duty,12256.0
2011,November 2007,Amusement Machine Licence Duty,16245.0
2012,December 2007,Amusement Machine Licence Duty,13548.0
2013,January 2008,Amusement Machine Licence Duty,17240.0
2014,February 2008,Amusement Machine Licence Duty,14012.0
2015,March 2008,Amusement Machine Licence Duty,14619.0
2016,April 2008,Amusement Machine Licence Duty,12902.0
2017,May 2008,Amusement Machine Licence Duty,12152.0
2018,June 2008,Amusement Machine Licence Duty,16282.0
2019,July 2008,Amusement Machine Licence Duty,45310.0
2020,August 2008,Amusement Machine Licence Duty,21684.0
2021,September 2008,Amusement Machine Licence Duty,17118.0
2022,October 2008,Amusement Machine Licence Duty,16581.0
2023,November 2008,Amusement Machine Licence Duty,13117.0
2024,December 2008,Amusement Machine Licence Duty,15754.0
2025,January 2009,Amusement Machine Licence Duty,11615.0
2026,February 2009,Amusement Machine Licence Duty,14383.0
2027,March 2009,Amusement Machine Licence Duty,16204.0
2028,April 2009,Amusement Machine Licence Duty,13405.0
2029,May 2009,Amusement Machine Licence Duty,12195.0
2030,June 2009,Amusement Machine Licence Duty,16399.0
2031,July 2009,Amusement Machine Licence Duty,16404.0
2032,August 2009,Amusement Machine Licence Duty,52386.0
2033,September 2009,Amusement Machine Licence Duty,17355.0
2034,October 2009,Amusement Machine Licence Duty,12230.0
2035,November 2009,Amusement Machine Licence Duty,18671.0
2036,December 2009,Amusement Machine Licence Duty,10304.0
2037,January 2010,Amusement Machine Licence Duty,16908.0
2038,February 2010,Amusement Machine Licence Duty,15858.0
2039,March 2010,Amusement Machine Licence Duty,13580.0
2040,April 2010,Amusement Machine Licence Duty,13738.0
2041,May 2010,Amusement Machine Licence Duty,11185.0
2042,June 2010,Amusement Machine Licence Duty,17763.0
2043,July 2010,Amusement Machine Licence Duty,24336.0
2044,August 2010,Amusement Machine Licence Duty,46682.0
2045,September 2010,Amusement Machine Licence Duty,14527.0
2046,October 2010,Amusement Machine Licence Duty,12228.0
2047,November 2010,Amusement Machine Licence Duty,15210.0
2048,December 2010,Amusement Machine Licence Duty,15319.0
2049,January 2011,Amusement Machine Licence Duty,17697.0
2050,February 2011,Amusement Machine Licence Duty,11873.0
2051,March 2011,Amusement Machine Licence Duty,18095.0
2052,April 2011,Amusement Machine Licence Duty,10515.0
2053,May 2011,Amusement Machine Licence Duty,24593.0
2054,June 2011,Amusement Machine Licence Duty,14659.0
2055,July 2011,Amusement Machine Licence Duty,29368.0
2056,August 2011,Amusement Machine Licence Duty,37320.0
2057,September 2011,Amusement Machine Licence Duty,15295.0
2058,October 2011,Amusement Machine Licence Duty,16509.0
2059,November 2011,Amusement Machine Licence Duty,14711.0
2060,December 2011,Amusement Machine Licence Duty,14628.0
2061,January 2012,Amusement Machine Licence Duty,14152.0
2062,February 2012,Amusement Machine Licence Duty,17403.0
2063,March 2012,Amusement Machine Licence Duty,10242.0
2064,April 2012,Amusement Machine Licence Duty,15730.0
2065,May 2012,Amusement Machine Licence Duty,10175.0
2066,June 2012,Amusement Machine Licence Duty,12590.0
2067,July 2012,Amusement Machine Licence Duty,25475.0
2068,August 2012,Amusement Machine Licence Duty,25987.0
2069,September 2012,Amusement Machine Licence Duty,9240.0
2070,October 2012,Amusement Machine Licence Duty,13280.0
2071,November 2012,Amusement Machine Licence Duty,16216.0
2072,December 2012,Amusement Machine Licence Duty,11282.0
2073,January 2013,Amusement Machine Licence Duty,9337.0
2074,February 2013,Amusement Machine Licence Duty,1209.0
2075,March 2013,Amusement Machine Licence Duty,271.0
2076,April 2013,Amusement Machine Licence Duty,170.0
2077,May 2013,Amusement Machine Licence Duty,63.0
2078,June 2013,Amusement Machine Licence Duty,11.0
2079,July 2013,Amusement Machine Licence Duty,334.0
2080,August 2013,Amusement Machine Licence Duty,30.0
2081,September 2013,Amusement Machine Licence Duty,50.0
2082,October 2013,Amusement Machine Licence Duty,135.0
2083,November 2013,Amusement Machine Licence Duty,42.0
2084,December 2013,Amusement Machine Licence Duty,14.0
2085,January 2014,Amusement Machine Licence Duty,177.0
2086,February 2014,Amusement Machine Licence Duty,157.0
2087,March 2014,Amusement Machine Licence Duty,12.0
2088,April 2014,Amusement Machine Licence Duty,32.0
2089,May 2014,Amusement Machine Licence Duty,18.0
2090,June 2014,Amusement Machine Licence Duty,23.0
2091,July 2014,Amusement Machine Licence Duty,71.0
2092,August 2014,Amusement Machine Licence Duty,-45.0
2093,September 2014,Amusement Machine Licence Duty,16.0
2094,October 2014,Amusement Machine Licence Duty,12.0
2095,November 2014,Amusement Machine Licence Duty,20.0
2096,December 2014,Amusement Machine Licence Duty,3.0
2097,January 2015,Amusement Machine Licence Duty,129.0
2098,February 2015,Amusement Machine Licence Duty,-9.0
2099,March 2015,Amusement Machine Licence Duty,11.0
2100,April 2015,Amusement Machine Licence Duty,
2101,May 2015,Amusement Machine Licence Duty,
2102,June 2015,Amusement Machine Licence Duty,
2103,July 2015,Amusement Machine Licence Duty,
2104,August 2015,Amusement Machine Licence Duty,
2105,September 2015,Amusement Machine Licence Duty,
2106,October 2015,Amusement Machine Licence Duty,
2107,November 2015,Amusement Machine Licence Duty,
2108,December 2015,Amusement Machine Licence Duty,
2109,January 2016,Amusement Machine Licence Duty,
2110,February 2016,Amusement Machine Licence Duty,
2111,March 2016,Amusement Machine Licence Duty,
2112,April 2016,Amusement Machine Licence Duty,
2113,May 2016,Amusement Machine Licence Duty,
2114,June 2016,Amusement Machine Licence Duty,
2115,July 2016,Amusement Machine Licence Duty,
2116,August 2016,Amusement Machine Licence Duty,
2117,September 2016,Amusement Machine Licence Duty,
2118,October 2016,Amusement Machine Licence Duty,
2119,November 2016,Amusement Machine Licence Duty,
2120,December 2016,Amusement Machine Licence Duty,
2121,January 2017,Amusement Machine Licence Duty,
2122,February 2017,Amusement Machine Licence Duty,
2123,March 2017,Amusement Machine Licence Duty,
2124,April 2017,Amusement Machine Licence Duty,0.0
2125,May 2017,Amusement Machine Licence Duty,0.0
2126,June 2017,Amusement Machine Licence Duty,0.0
2127,July 2017,Amusement Machine Licence Duty,0.0
2128,August 2017,Amusement Machine Licence Duty,0.0
2129,September 2017,Amusement Machine Licence Duty,0.0
2130,October 2017,Amusement Machine Licence Duty,0.0
2131,November 2017,Amusement Machine Licence Duty,0.0
2132,December 2017,Amusement Machine Licence Duty,0.0
2133,January 2018,Amusement Machine Licence Duty,0.0
2134,February 2018,Amusement Machine Licence Duty,0.0
2135,March 2018,Amusement Machine Licence Duty,0.0
2136,April 2018,Amusement Machine Licence Duty,0.0
2137,May 2018,Amusement Machine Licence Duty,0.0
2138,June 2018,Amusement Machine Licence Duty,0.0
2139,July 2018,Amusement Machine Licence Duty,0.0
2140,August 2018,Amusement Machine Licence Duty,0.0
2141,September 2018,Amusement Machine Licence Duty,0.0
2142,October 2018,Amusement Machine Licence Duty,0.0
2143,November 2018,Amusement Machine Licence Duty,0.0
2144,December 2018,Amusement Machine Licence Duty,0.0
2145,January 2019,Amusement Machine Licence Duty,0.0
2146,February 2019,Amusement Machine Licence Duty,0.0
2147,March 2019,Amusement Machine Licence Duty,0.0
2148,April 2019,Amusement Machine Licence Duty,0.0
2149,May 2019,Amusement Machine Licence Duty,0.0
2150,June 2019,Amusement Machine Licence Duty,0.0
2151,July 2019,Amusement Machine Licence Duty,0.0
2152,August 2019,Amusement Machine Licence Duty,0.0
2153,September 2019,Amusement Machine Licence Duty,0.0
2154,October 2019,Amusement Machine Licence Duty,0.0
2155,November 2019,Amusement Machine Licence Duty,0.0
2156,December 2019,Amusement Machine Licence Duty,0.0
2157,January 2020,Amusement Machine Licence Duty,0.0
2158,February 2020,Amusement Machine Licence Duty,0.0
2159,March 2020,Amusement Machine Licence Duty,0.0
2160,April 2020,Amusement Machine Licence Duty,0.0
2161,May 2020,Amusement Machine Licence Duty,0.0
2162,June 2020,Amusement Machine Licence Duty,0.0
2163,July 2020,Amusement Machine Licence Duty,0.0
2164,August 2020,Amusement Machine Licence Duty,0.0
2165,September 2020,Amusement Machine Licence Duty,0.0
2166,October 2020,Amusement Machine Licence Duty,0.0
2167,November 2020,Amusement Machine Licence Duty,0.0
2168,December 2020,Amusement Machine Licence Duty,0.0
2169,January 2021,Amusement Machine Licence Duty,0.0
2170,February 2021,Amusement Machine Licence Duty,0.0
2171,March 2021,Amusement Machine Licence Duty,0.0
2172,April 2021,Amusement Machine Licence Duty,0.0
2173,May 2021,Amusement Machine Licence Duty,0.0
2174,June 2021,Amusement Machine Licence Duty,0.0
2175,July 2021,Amusement Machine Licence Duty,0.0
2176,August 2021,Amusement Machine Licence Duty,0.0
2177,September 2021,Amusement Machine Licence Duty,0.0
2178,October 2021,Amusement Machine Licence Duty,0.0
2179,November 2021,Amusement Machine Licence Duty,0.0
2180,December 2021,Amusement Machine Licence Duty,0.0
2181,January 2022,Amusement Machine Licence Duty,0.0
2182,February 2022,Amusement Machine Licence Duty,0.0
2183,March 2022,Amusement Machine Licence Duty,0.0
2184,April 2022,Amusement Machine Licence Duty,0.0
2185,May 2022,Amusement Machine Licence Duty,0.0
2186,June 2022,Amusement Machine Licence Duty,0.0
2187,July 2022,Amusement Machine Licence Duty,0.0
2188,August 2022,Amusement Machine Licence Duty,0.0
2189,September 2022,Amusement Machine Licence Duty,0.0
2190,April 1986,Bingo Duty,4894.0
2191,May 1986,Bingo Duty,4279.0
2192,June 1986,Bingo Duty,4031.0
2193,July 1986,Bingo Duty,5086.0
2194,August 1986,Bingo Duty,4254.0
2195,September 1986,Bingo Duty,5502.0
2196,October 1986,Bingo Duty,4534.0
2197,November 1986,Bingo Duty,4163.0
2198,December 1986,Bingo Duty,5290.0
2199,January 1987,Bingo Duty,4105.0
2200,February 1987,Bingo Duty,4338.0
2201,March 1987,Bingo Duty,3571.0
2202,April 1987,Bingo Duty,5589.0
2203,May 1987,Bingo Duty,4458.0
2204,June 1987,Bingo Duty,5559.0
2205,July 1987,Bingo Duty,4720.0
2206,August 1987,Bingo Duty,4310.0
2207,September 1987,Bingo Duty,5984.0
2208,October 1987,Bingo Duty,5111.0
2209,November 1987,Bingo Duty,5305.0
2210,December 1987,Bingo Duty,6067.0
2211,January 1988,Bingo Duty,4356.0
2212,February 1988,Bingo Duty,5547.0
2213,March 1988,Bingo Duty,4001.0
2214,April 1988,Bingo Duty,4818.0
2215,May 1988,Bingo Duty,4775.0
2216,June 1988,Bingo Duty,5978.0
2217,July 1988,Bingo Duty,5209.0
2218,August 1988,Bingo Duty,5861.0
2219,September 1988,Bingo Duty,2270.0
2220,October 1988,Bingo Duty,7825.0
2221,November 1988,Bingo Duty,5991.0
2222,December 1988,Bingo Duty,4763.0
2223,January 1989,Bingo Duty,4786.0
2224,February 1989,Bingo Duty,5841.0
2225,March 1989,Bingo Duty,5185.0
2226,April 1989,Bingo Duty,4991.0
2227,May 1989,Bingo Duty,6378.0
2228,June 1989,Bingo Duty,5569.0
2229,July 1989,Bingo Duty,4882.0
2230,August 1989,Bingo Duty,5614.0
2231,September 1989,Bingo Duty,5303.0
2232,October 1989,Bingo Duty,4558.0
2233,November 1989,Bingo Duty,7361.0
2234,December 1989,Bingo Duty,5053.0
2235,January 1990,Bingo Duty,5945.0
2236,February 1990,Bingo Duty,5025.0
2237,March 1990,Bingo Duty,5249.0
2238,April 1990,Bingo Duty,5238.0
2239,May 1990,Bingo Duty,7351.0
2240,June 1990,Bingo Duty,4685.0
2241,July 1990,Bingo Duty,6077.0
2242,August 1990,Bingo Duty,6496.0
2243,September 1990,Bingo Duty,5171.0
2244,October 1990,Bingo Duty,6613.0
2245,November 1990,Bingo Duty,4791.0
2246,December 1990,Bingo Duty,5278.0
2247,January 1991,Bingo Duty,6390.0
2248,February 1991,Bingo Duty,5292.0
2249,March 1991,Bingo Duty,4049.0
2250,April 1991,Bingo Duty,6991.0
2251,May 1991,Bingo Duty,5864.0
2252,June 1991,Bingo Duty,5703.0
2253,July 1991,Bingo Duty,7799.0
2254,August 1991,Bingo Duty,5706.0
2255,September 1991,Bingo Duty,5508.0
2256,October 1991,Bingo Duty,7129.0
2257,November 1991,Bingo Duty,4414.0
2258,December 1991,Bingo Duty,4628.0
2259,January 1992,Bingo Duty,9234.0
2260,February 1992,Bingo Duty,5748.0
2261,March 1992,Bingo Duty,5851.0
2262,April 1992,Bingo Duty,7193.0
2263,May 1992,Bingo Duty,6218.0
2264,June 1992,Bingo Duty,7076.0
2265,July 1992,Bingo Duty,5835.0
2266,August 1992,Bingo Duty,5955.0
2267,September 1992,Bingo Duty,6420.0
2268,October 1992,Bingo Duty,5878.0
2269,November 1992,Bingo Duty,6213.0
2270,December 1992,Bingo Duty,6832.0
2271,January 1993,Bingo Duty,5721.0
2272,February 1993,Bingo Duty,6629.0
2273,March 1993,Bingo Duty,9154.0
2274,April 1993,Bingo Duty,6153.0
2275,May 1993,Bingo Duty,6032.0
2276,June 1993,Bingo Duty,7361.0
2277,July 1993,Bingo Duty,6153.0
2278,August 1993,Bingo Duty,6105.0
2279,September 1993,Bingo Duty,7520.0
2280,October 1993,Bingo Duty,6281.0
2281,November 1993,Bingo Duty,7465.0
2282,December 1993,Bingo Duty,7721.0
2283,January 1994,Bingo Duty,5993.0
2284,February 1994,Bingo Duty,7479.0
2285,March 1994,Bingo Duty,3602.0
2286,April 1994,Bingo Duty,8573.0
2287,May 1994,Bingo Duty,6889.0
2288,June 1994,Bingo Duty,5415.0
2289,July 1994,Bingo Duty,6573.0
2290,August 1994,Bingo Duty,7632.0
2291,September 1994,Bingo Duty,6907.0
2292,October 1994,Bingo Duty,5167.0
2293,November 1994,Bingo Duty,8156.0
2294,December 1994,Bingo Duty,5224.0
2295,January 1995,Bingo Duty,8903.0
2296,February 1995,Bingo Duty,7988.0
2297,March 1995,Bingo Duty,7018.0
2298,April 1995,Bingo Duty,8854.0
2299,May 1995,Bingo Duty,8686.0
2300,June 1995,Bingo Duty,7062.0
2301,July 1995,Bingo Duty,6898.0
2302,August 1995,Bingo Duty,7693.0
2303,September 1995,Bingo Duty,6955.0
2304,October 1995,Bingo Duty,6773.0
2305,November 1995,Bingo Duty,8937.0
2306,December 1995,Bingo Duty,7020.0
2307,January 1996,Bingo Duty,7476.0
2308,February 1996,Bingo Duty,7024.0
2309,March 1996,Bingo Duty,7292.0
2310,April 1996,Bingo Duty,9848.0
2311,May 1996,Bingo Duty,8063.0
2312,June 1996,Bingo Duty,7744.0
2313,July 1996,Bingo Duty,7836.0
2314,August 1996,Bingo Duty,7726.0
2315,September 1996,Bingo Duty,7363.0
2316,October 1996,Bingo Duty,8241.0
2317,November 1996,Bingo Duty,8264.0
2318,December 1996,Bingo Duty,7445.0
2319,January 1997,Bingo Duty,8008.0
2320,February 1997,Bingo Duty,7683.0
2321,March 1997,Bingo Duty,7610.0
2322,April 1997,Bingo Duty,10803.0
2323,May 1997,Bingo Duty,8765.0
2324,June 1997,Bingo Duty,5907.0
2325,July 1997,Bingo Duty,10380.0
2326,August 1997,Bingo Duty,7928.0
2327,September 1997,Bingo Duty,8839.0
2328,October 1997,Bingo Duty,7823.0
2329,November 1997,Bingo Duty,8888.0
2330,December 1997,Bingo Duty,8428.0
2331,January 1998,Bingo Duty,9770.0
2332,February 1998,Bingo Duty,8640.0
2333,March 1998,Bingo Duty,5867.0
2334,April 1998,Bingo Duty,11273.0
2335,May 1998,Bingo Duty,8777.0
2336,June 1998,Bingo Duty,8406.0
2337,July 1998,Bingo Duty,8125.0
2338,August 1998,Bingo Duty,9494.0
2339,September 1998,Bingo Duty,8924.0
2340,October 1998,Bingo Duty,8161.0
2341,November 1998,Bingo Duty,8717.0
2342,December 1998,Bingo Duty,8732.0
2343,January 1999,Bingo Duty,9499.0
2344,February 1999,Bingo Duty,8851.0
2345,March 1999,Bingo Duty,6039.0
2346,April 1999,Bingo Duty,10782.0
2347,May 1999,Bingo Duty,9129.0
2348,June 1999,Bingo Duty,9283.0
2349,July 1999,Bingo Duty,8201.0
2350,August 1999,Bingo Duty,8679.0
2351,September 1999,Bingo Duty,9100.0
2352,October 1999,Bingo Duty,7985.0
2353,November 1999,Bingo Duty,9572.0
2354,December 1999,Bingo Duty,10836.0
2355,January 2000,Bingo Duty,7976.0
2356,February 2000,Bingo Duty,9567.0
2357,March 2000,Bingo Duty,6344.0
2358,April 2000,Bingo Duty,11591.0
2359,May 2000,Bingo Duty,10780.0
2360,June 2000,Bingo Duty,8639.0
2361,July 2000,Bingo Duty,8389.0
2362,August 2000,Bingo Duty,9747.0
2363,September 2000,Bingo Duty,8417.0
2364,October 2000,Bingo Duty,9243.0
2365,November 2000,Bingo Duty,9950.0
2366,December 2000,Bingo Duty,8681.0
2367,January 2001,Bingo Duty,9832.0
2368,February 2001,Bingo Duty,9510.0
2369,March 2001,Bingo Duty,9469.0
2370,April 2001,Bingo Duty,9746.0
2371,May 2001,Bingo Duty,11510.0
2372,June 2001,Bingo Duty,8829.0
2373,July 2001,Bingo Duty,8259.0
2374,August 2001,Bingo Duty,10108.0
2375,September 2001,Bingo Duty,9031.0
2376,October 2001,Bingo Duty,9319.0
2377,November 2001,Bingo Duty,10005.0
2378,December 2001,Bingo Duty,9031.0
2379,January 2002,Bingo Duty,9526.0
2380,February 2002,Bingo Duty,10058.0
2381,March 2002,Bingo Duty,10392.0
2382,April 2002,Bingo Duty,11296.0
2383,May 2002,Bingo Duty,11217.0
2384,June 2002,Bingo Duty,9495.0
2385,July 2002,Bingo Duty,9970.0
2386,August 2002,Bingo Duty,9741.0
2387,September 2002,Bingo Duty,9433.0
2388,October 2002,Bingo Duty,10097.0
2389,November 2002,Bingo Duty,10055.0
2390,December 2002,Bingo Duty,9510.0
2391,January 2003,Bingo Duty,9813.0
2392,February 2003,Bingo Duty,10733.0
2393,March 2003,Bingo Duty,11071.0
2394,April 2003,Bingo Duty,11597.0
2395,May 2003,Bingo Duty,11926.0
2396,June 2003,Bingo Duty,9985.0
2397,July 2003,Bingo Duty,10250.0
2398,August 2003,Bingo Duty,9971.0
2399,September 2003,Bingo Duty,10026.0
2400,October 2003,Bingo Duty,9623.0
2401,November 2003,Bingo Duty,9999.0
2402,December 2003,Bingo Duty,6832.0
2403,January 2004,Bingo Duty,5746.0
2404,February 2004,Bingo Duty,6300.0
2405,March 2004,Bingo Duty,9080.0
2406,April 2004,Bingo Duty,6772.0
2407,May 2004,Bingo Duty,7047.0
2408,June 2004,Bingo Duty,6910.0
2409,July 2004,Bingo Duty,6551.0
2410,August 2004,Bingo Duty,4211.0
2411,September 2004,Bingo Duty,7000.0
2412,October 2004,Bingo Duty,6934.0
2413,November 2004,Bingo Duty,7335.0
2414,December 2004,Bingo Duty,6278.0
2415,January 2005,Bingo Duty,8367.0
2416,February 2005,Bingo Duty,7152.0
2417,March 2005,Bingo Duty,6638.0
2418,April 2005,Bingo Duty,6771.0
2419,May 2005,Bingo Duty,7252.0
2420,June 2005,Bingo Duty,7283.0
2421,July 2005,Bingo Duty,3660.0
2422,August 2005,Bingo Duty,7344.0
2423,September 2005,Bingo Duty,6937.0
2424,October 2005,Bingo Duty,6873.0
2425,November 2005,Bingo Duty,6956.0
2426,December 2005,Bingo Duty,8679.0
2427,January 2006,Bingo Duty,6032.0
2428,February 2006,Bingo Duty,7123.0
2429,March 2006,Bingo Duty,6655.0
2430,April 2006,Bingo Duty,6637.0
2431,May 2006,Bingo Duty,8030.0
2432,June 2006,Bingo Duty,6570.0
2433,July 2006,Bingo Duty,3240.0
2434,August 2006,Bingo Duty,6681.0
2435,September 2006,Bingo Duty,6627.0
2436,October 2006,Bingo Duty,6810.0
2437,November 2006,Bingo Duty,6741.0
2438,December 2006,Bingo Duty,6057.0
2439,January 2007,Bingo Duty,6648.0
2440,February 2007,Bingo Duty,6253.0
2441,March 2007,Bingo Duty,9336.0
2442,April 2007,Bingo Duty,3552.0
2443,May 2007,Bingo Duty,9942.0
2444,June 2007,Bingo Duty,6083.0
2445,July 2007,Bingo Duty,5928.0
2446,August 2007,Bingo Duty,5763.0
2447,September 2007,Bingo Duty,5178.0
2448,October 2007,Bingo Duty,5203.0
2449,November 2007,Bingo Duty,4996.0
2450,December 2007,Bingo Duty,4498.0
2451,January 2008,Bingo Duty,4860.0
2452,February 2008,Bingo Duty,7239.0
2453,March 2008,Bingo Duty,5038.0
2454,April 2008,Bingo Duty,5684.0
2455,May 2008,Bingo Duty,5285.0
2456,June 2008,Bingo Duty,4528.0
2457,July 2008,Bingo Duty,4636.0
2458,August 2008,Bingo Duty,5547.0
2459,September 2008,Bingo Duty,5053.0
2460,October 2008,Bingo Duty,4608.0
2461,November 2008,Bingo Duty,5487.0
2462,December 2008,Bingo Duty,4728.0
2463,January 2009,Bingo Duty,4458.0
2464,February 2009,Bingo Duty,5109.0
2465,March 2009,Bingo Duty,14681.0
2466,April 2009,Bingo Duty,3258.0
2467,May 2009,Bingo Duty,7749.0
2468,June 2009,Bingo Duty,7598.0
2469,July 2009,Bingo Duty,7187.0
2470,August 2009,Bingo Duty,5959.0
2471,September 2009,Bingo Duty,4449.0
2472,October 2009,Bingo Duty,7968.0
2473,November 2009,Bingo Duty,7385.0
2474,December 2009,Bingo Duty,7541.0
2475,January 2010,Bingo Duty,6548.0
2476,February 2010,Bingo Duty,10230.0
2477,March 2010,Bingo Duty,8968.0
2478,April 2010,Bingo Duty,7850.0
2479,May 2010,Bingo Duty,21730.0
2480,June 2010,Bingo Duty,7271.0
2481,July 2010,Bingo Duty,6325.0
2482,August 2010,Bingo Duty,6804.0
2483,September 2010,Bingo Duty,6544.0
2484,October 2010,Bingo Duty,6309.0
2485,November 2010,Bingo Duty,6961.0
2486,December 2010,Bingo Duty,5771.0
2487,January 2011,Bingo Duty,6525.0
2488,February 2011,Bingo Duty,10117.0
2489,March 2011,Bingo Duty,7400.0
2490,April 2011,Bingo Duty,6463.0
2491,May 2011,Bingo Duty,4268.0
2492,June 2011,Bingo Duty,6527.0
2493,July 2011,Bingo Duty,7850.0
2494,August 2011,Bingo Duty,9648.0
2495,September 2011,Bingo Duty,6212.0
2496,October 2011,Bingo Duty,7657.0
2497,November 2011,Bingo Duty,6904.0
2498,December 2011,Bingo Duty,8363.0
2499,January 2012,Bingo Duty,8029.0
2500,February 2012,Bingo Duty,6898.0
2501,March 2012,Bingo Duty,6404.0
2502,April 2012,Bingo Duty,6726.0
2503,May 2012,Bingo Duty,7269.0
2504,June 2012,Bingo Duty,6091.0
2505,July 2012,Bingo Duty,6674.0
2506,August 2012,Bingo Duty,6907.0
2507,September 2012,Bingo Duty,6042.0
2508,October 2012,Bingo Duty,6655.0
2509,November 2012,Bingo Duty,6211.0
2510,December 2012,Bingo Duty,5668.0
2511,January 2013,Bingo Duty,6017.0
2512,February 2013,Bingo Duty,5906.0
2513,March 2013,Bingo Duty,5202.0
2514,April 2013,Bingo Duty,9112.0
2515,May 2013,Bingo Duty,6462.0
2516,June 2013,Bingo Duty,5751.0
2517,July 2013,Bingo Duty,5774.0
2518,August 2013,Bingo Duty,5620.0
2519,September 2013,Bingo Duty,4914.0
2520,October 2013,Bingo Duty,5869.0
2521,November 2013,Bingo Duty,6997.0
2522,December 2013,Bingo Duty,5240.0
2523,January 2014,Bingo Duty,7476.0
2524,February 2014,Bingo Duty,6434.0
2525,March 2014,Bingo Duty,5944.0
2526,April 2014,Bingo Duty,6302.0
2527,May 2014,Bingo Duty,6464.0
2528,June 2014,Bingo Duty,4993.0
2529,July 2014,Bingo Duty,5517.0
2530,August 2014,Bingo Duty,2932.0
2531,September 2014,Bingo Duty,2975.0
2532,October 2014,Bingo Duty,2709.0
2533,November 2014,Bingo Duty,2914.0
2534,December 2014,Bingo Duty,2807.0
2535,January 2015,Bingo Duty,3571.0
2536,February 2015,Bingo Duty,1899.0
2537,March 2015,Bingo Duty,3911.0
2538,April 2015,Bingo Duty,1907.0
2539,May 2015,Bingo Duty,4300.0
2540,June 2015,Bingo Duty,2541.0
2541,July 2015,Bingo Duty,2636.0
2542,August 2015,Bingo Duty,2893.0
2543,September 2015,Bingo Duty,2888.0
2544,October 2015,Bingo Duty,2650.0
2545,November 2015,Bingo Duty,2872.0
2546,December 2015,Bingo Duty,2689.0
2547,January 2016,Bingo Duty,2607.0
2548,February 2016,Bingo Duty,4087.0
2549,March 2016,Bingo Duty,1822.0
2550,April 2016,Bingo Duty,2841.0
2551,May 2016,Bingo Duty,3094.0
2552,June 2016,Bingo Duty,1818.0
2553,July 2016,Bingo Duty,3988.0
2554,August 2016,Bingo Duty,2894.0
2555,September 2016,Bingo Duty,2871.0
2556,October 2016,Bingo Duty,2601.0
2557,November 2016,Bingo Duty,2905.0
2558,December 2016,Bingo Duty,3062.0
2559,January 2017,Bingo Duty,1572.0
2560,February 2017,Bingo Duty,4278.0
2561,March 2017,Bingo Duty,2579.0
2562,April 2017,Bingo Duty,89.0
2563,May 2017,Bingo Duty,5920.0
2564,June 2017,Bingo Duty,2568.0
2565,July 2017,Bingo Duty,2534.0
2566,August 2017,Bingo Duty,2066.0
2567,September 2017,Bingo Duty,2804.0
2568,October 2017,Bingo Duty,2655.0
2569,November 2017,Bingo Duty,2817.0
2570,December 2017,Bingo Duty,3086.0
2571,January 2018,Bingo Duty,2480.0
2572,February 2018,Bingo Duty,2710.0
2573,March 2018,Bingo Duty,2652.0
2574,April 2018,Bingo Duty,3543.0
2575,May 2018,Bingo Duty,3328.0
2576,June 2018,Bingo Duty,2479.0
2577,July 2018,Bingo Duty,1610.0
2578,August 2018,Bingo Duty,3465.0
